u(t),theta,theta_dot
-0.31060894929366906,-1.568465640222444,0.23318789744886553
-0.027548394303097055,-1.563546867145612,0.23366615125826856
0.0,-1.5592346125391048,0.19260557971080214
0.0,-1.5559146331822447,0.13631331126925084
0.0,-1.5538583775417396,0.06904873813257673
0.0,-1.5532145487173137,-0.0035853314185814444
0.0,-1.5540089968879074,-0.07472618692780778
0.0,-1.5561524486534435,-0.13868585249003368
0.0,-1.5594668141534513,-0.19055344977912905
0.0,-1.5636746113332582,-0.22627811358732366
0.0,-1.5684067134725241,-0.2432625256929171
0.0,-1.5732764966823696,-0.24034441265750023
0.0,-1.5778872901372434,-0.2177669247959548
0.0,-1.5818704861842088,-0.1776552975164126
0.0,-1.5849138727873624,-0.12372279209324902
0.0,-1.5867758403633692,-0.060382605507207934
0.0,-1.5873021033578287,0.007272735305413114
0.0,-1.586472565058955,0.0736782981114941
0.0,-1.584390123042723,0.13319240552119674
0.0,-1.5812292156953396,0.18118646556817578
0.0,-1.5772477012312196,0.21378866742145491
0.0,-1.5727846091409652,0.22862239674419219
0.0,-1.5682156991063159,0.22482607077589906
0.0,-1.563911701914772,0.20275295065099194
0.0,-1.5602177089624427,0.16428460675070505
0.0,-1.557425095551896,0.11295088077634353
0.0,-1.5557448949217747,0.05310343973178645
0.0,-1.5553159925954794,-0.010381372774301928
0.0,-1.5561605645814132,-0.07237623467303475
0.0,-1.5581781545918878,-0.12773988056875782
0.0,-1.561192703886859,-0.1721107194643787
0.0,-1.5649594070542785,-0.20186727781170022
0.0,-1.5691644775107783,-0.2148136209807059
0.0,-1.5734478751934227,-0.21025403964163145
0.0,-1.5774654272744437,-0.18868121736179627
0.0,-1.5808915454325954,-0.15186877076628
0.0,-1.5834578919665052,-0.1030952571696264
0.0,-1.5849723967132914,-0.046602507014496766
0.0,-1.5853137624923577,0.013012631447300235
0.0,-1.5844589379854999,0.07094183304970364
0.0,-1.5825041542056069,0.12243637961170897
0.0,-1.579628103628418,0.16340085541741692
0.0,-1.5760654167804364,0.19053691278701834
0.0,-1.5721089962483492,0.20179127184214485
0.0,-1.5680941976775848,0.19658881226186586
0.0,-1.5643452397369981,0.17552822381799715
0.0,-1.5611678829210338,0.14031847242881837
0.0,-1.5588100844232051,0.09401580868718404
0.0,-1.557448492842563,0.04071258681669113
0.0,-1.5571867749868105,-0.015268206421399352
0.0,-1.5580461122646645,-0.06939175086459269
0.0,-1.5599359378226938,-0.11728056053308984
0.0,-1.562677457574095,-0.15507918626660394
0.0,-1.5660472722054635,-0.1798041299904849
0.0,-1.5697700511880295,-0.1895263590894381
0.0,-1.5735325905871667,-0.18376198570964322
0.0,-1.57703001637568,-0.16322238377825674
0.0,-1.5799761733371676,-0.12957427562441604
0.0,-1.5821402567840723,-0.08565454590731618
0.0,-1.5833607533089717,-0.035358171967571954
0.0,-1.5835509180577498,0.01720876687248407
0.0,-1.582692333812425,0.06776562794390974
0.0,-1.5808678821751294,0.11227327054302393
0.0,-1.5782541573838595,0.147124462163722
0.0,-1.575066884491874,0.1696297872626333
0.0,-1.5715656261271318,0.17797912851674721
0.0,-1.568039868462727,0.1717353800121062
0.0,-1.564779128489432,0.1517131656401288
0.0,-1.56204735141526,0.11957341664098034
0.0,-1.5600624435888244,0.07795740684773288
0.0,-1.5589720019329292,0.03049670586225245
0.0,-1.5588473818836113,-0.01885986056051122
0.0,-1.5597007369564018,-0.06608735688927367
0.0,-1.5614577643705565,-0.10741649932929687
0.0,-1.5639508438123617,-0.1395322598593908
0.0,-1.5669658582972423,-0.15997699040425634
0.0,-1.5702580798839763,-0.16710433713047518
0.0,-1.5735601756547641,-0.16047692274270847
0.0,-1.5765983633089553,-0.14095826312134746
0.0,-1.579131133937758,-0.11025555138118574
0.0,-1.5809515842454955,-0.07085934423901147
0.0,-1.5819234076431006,-0.026079244409716484
0.0,-1.5819854422760824,0.020234059889046738
0.0,-1.5811386248688108,0.06435974454530421
0.0,-1.5794513412296123,0.1027194712413789
0.0,-1.5770758399769222,0.13229483570022524
0.0,-1.5742247452398466,0.15080973830984581
0.0,-1.5711285543240647,0.15683336576726334
0.0,-1.5680384521245365,0.1499316011757376
0.0,-1.565207990290389,0.13093843563480573
0.0,-1.562861795292973,0.10160245199833601
0.0,-1.5611920881489283,0.06431067208661709
0.0,-1.5603271391270863,0.02212048813375364
0.0,-1.5603202747329734,-0.02133891004244811
0.0,-1.561160301960211,-0.06255601150235204
0.0,-1.5627796956252835,-0.09816933097417681
0.0,-1.5650388287317245,-0.12538478128497188
0.0,-1.567734322223264,-0.14212423927146858
0.0,-1.5706461699160956,-0.14714068602216238
0.0,-1.5735375173519275,-0.14003935448463398
0.0,-1.5761740497040846,-0.12160289824831329
0.0,-1.5783453154314084,-0.09358668417052891
0.0,-1.579876196276067,-0.058285261017964524
0.0,-1.580644820179409,-0.018560090073627356
0.0,-1.5806036571756987,0.022226992760019347
0.0,-1.5797718210215048,0.060705812136052424
0.0,-1.5782179733046369,0.09377366550693972
0.0,-1.5760716073805932,0.11880502425828991
0.0,-1.5735233081942948,0.13390708305162266
0.0,-1.570784986619511,0.13800550728733177
0.0,-1.5680798728617507,0.13076615875125913
0.0,-1.565625042301143,0.11290318044370576
0.0,-1.5636176594632403,0.08614554311966804
0.0,-1.5622145393555837,0.05272786254816561
0.0,-1.561532278093118,0.015346708507351786
0.0,-1.5616156223540902,-0.02293108413084724
0.0,-1.5624390166875997,-0.05883585179245847
0.0,-1.5639300469519293,-0.089541603758961
0.0,-1.5659672308984842,-0.11255965574844988
0.0,-1.5683764527702362,-0.12615154030033632
0.0,-1.5709509027795872,-0.12939407523093557
0.0,-1.5734821789647444,-0.12206763822572186
0.0,-1.5757660376966744,-0.10480711746163332
0.0,-1.5776201682364237,-0.07923806390714735
0.0,-1.5789044536677295,-0.0475897239764859
0.0,-1.5795107335695993,-0.012426613385860638
0.0,-1.5793925876698067,0.023434069290039175
0.0,-1.5785760534256947,0.05698471473776811
0.0,-1.5771444655250892,0.08549415359245699
0.0,-1.575213072306488,0.10670395044734432
0.0,-1.5729373600023024,0.11891131914615326
0.0,-1.5705111713520004,0.12129274958746046
0.0,-1.5681413851079564,0.1138584368028351
0.0,-1.5660158312165293,0.09724653944519207
0.0,-1.5643051860553132,0.07283460173757081
0.0,-1.563141364757344,0.04279058521420771
0.0,-1.5626084545121866,0.009650311176458377
0.0,-1.5627509952609628,-0.0238836360743499
0.0,-1.563553001859617,-0.05512130697820555
0.0,-1.5649323022671415,-0.08150896296853208
0.0,-1.5667686307834772,-0.10098443368294004
0.0,-1.5689125499352417,-0.1119726825760374
0.0,-1.5711881558002014,-0.11368721982190308
0.0,-1.5734041636355793,-0.10619589505561985
0.0,-1.5753827064335264,-0.09018293277338439
0.0,-1.5769628743268211,-0.06695083116042909
0.0,-1.5780232073274845,-0.03850387682223419
0.0,-1.578487894469343,-0.0073080676761001565
0.0,-1.5783217530560156,0.02411286809377669
0.0,-1.5775386200408748,0.05322063562873375
0.0,-1.5762145901240416,0.07767667052506143
0.0,-1.574470710232619,0.095545175200114
0.0,-1.5724483631753219,0.10541899381094608
0.0,-1.570312156918201,0.10654508604319221
0.0,-1.5682402978593784,0.09901743182205308
0.0,-1.5663992024052045,0.08358147018243246
0.0,-1.5649395935533528,0.06149015625728276
0.0,-1.5639747218701383,0.03458431398920969
0.0,-1.5635731150980428,0.0052178108860643155
0.0,-1.5637599481795283,-0.024227331505662926
0.0,-1.5645221164744318,-0.05134856584946025
0.0,-1.5657913577657834,-0.07399693899437552
0.0,-1.5674481248122993,-0.09036599601456136
0.0,-1.56935621735979,-0.0992179386088353
0.0,-1.5713605097384187,-0.0998386029207718
0.0,-1.57329746622617,-0.0923056215190689
0.0,-1.5750087396080326,-0.0774194670993075
0.0,-1.5763572471747342,-0.056414699803768543
0.0,-1.5772347117801684,-0.031002360738947722
0.0,-1.577578561855258,-0.003353207643700003
0.0,-1.577371373533595,0.024227867911941075
0.0,-1.5766304357752652,0.049503122110860186
0.0,-1.5754180030692058,0.07045320473665809
0.0,-1.5738449156195178,0.08543815222225644
0.0,-1.5720448030705807,0.09333897727490503
0.0,-1.5701640855289287,0.09351836323827173
0.0,-1.5683546684598069,0.08603880954855951
0.0,-1.5667647545598837,0.07169541254002315
0.0,-1.565519733401939,0.05171734630494351
0.0,-1.564721697246043,0.027724138314731958
0.0,-1.5644285772390365,0.0017071875805211856
0.0,-1.5646531674973676,-0.024110186640587526
0.0,-1.5653735846516228,-0.047665993707148344
0.0,-1.5665310106924035,-0.0670502957358043
0.0,-1.568023515472172,-0.08076036021146082
0.0,-1.5697210560995611,-0.08778148157726633
0.0,-1.571485932004557,-0.08757000068787542
0.0,-1.5731754578081834,-0.08018018326537867
0.0,-1.5746522656746347,-0.06637357131157816
0.0,-1.5758009433634639,-0.04737481052088181
0.0,-1.5765265488687439,-0.024724640246130622
0.0,-1.57677433357834,-0.0002655289488169704
0.0,-1.5765348612093337,0.02390966053868593
0.0,-1.575834570974019,0.04585767372690157
0.0,-1.5747302783833,0.06379498956095056
0.0,-1.5733152999804667,0.0763260227996678
0.0,-1.5717144997803225,0.08253211105489085
0.0,-1.570058190382805,0.08197479316587661
0.0,-1.5684811072508509,0.0747038084737903
0.0,-1.5671097566914234,0.06141941656113745
0.0,-1.5660517316369655,0.04334941724585569
0.0,-1.5653918976459846,0.021969062646734913
0.0,-1.5651839423261138,-0.001000998854521623
0.0,-1.5654364396291274,-0.023655117945343418
0.0,-1.5661177217494306,-0.04408466365193216
0.0,-1.5671712423055932,-0.06068807482204673
0.0,-1.5685107245888885,-0.07213272650797733
0.0,-1.5700208285857176,-0.07758337283644978
0.0,-1.5715753193089534,-0.0767062340129567
0.0,-1.5730476357661118,-0.06957887220906711
0.0,-1.5743200935387591,-0.056821730592517786
0.0,-1.575292334968357,-0.039619520976652806
0.0,-1.5758920132556247,-0.019425519785634213
0.0,-1.576066667354129,0.002130011911551967
0.0,-1.5758047936271653,0.023323918561877433
0.0,-1.575139148467702,0.042366896440660246
0.0,-1.5741326034862435,0.05773341464560182
0.0,-1.572865949309191,0.06820683071754846
-0.15097389170746436,-1.5714419512506244,0.07296687542159576
-1.0448965398233934,-1.5697372669430596,0.19835582787961434
-1.6378673325373947,-1.5587737622080104,0.9209811607991949
-1.491724244527368,-1.5349620288621761,1.4370873707463458
-1.6094564477506186,-1.501936180053253,1.8325489455230026
-1.7379934223098088,-1.4614952409622564,2.1664261876089914
-1.8078397590041693,-1.4163034685343736,2.3298616178217815
-1.75564425967243,-1.369037899336361,2.343977868840152
-1.8129321168799761,-1.3243657674773446,2.0773754978358054
-1.9078629353402654,-1.2851870528202325,1.7729930854428275
-1.7524817958399816,-1.2550744301190708,1.2709039281253072
-1.6206401465946276,-1.2357891479619787,0.6035367124982615
-0.7872102045482887,-1.2307240474186505,-0.14326610991122807
0.0,-1.2471265120700803,-1.4841090992140686
0.0,-1.2892246028677241,-2.695295351014445
0.0,-1.353426356498683,-3.6833138975243918
0.0,-1.4344360911709082,-4.365879922170977
0.0,-1.5256775253987445,-4.6868229321394725
0.0,-1.6195103255352086,-4.625047324239556
0.0,-1.7083207086650962,-4.190750470295987
0.0,-1.7848930156281555,-3.420795682067972
0.0,-1.8433100964156675,-2.384617764509683
0.0,-1.8792470757005415,-1.1774696601327572
0.0,-1.8901397561948763,0.10742310184163673
0.0,-1.875131375102078,1.3708505010617533
0.0,-1.83581277381801,2.51406459939798
0.0,-1.7758259988864074,3.4464653006875503
0.0,-1.6999734286114205,4.092448347063594
0.0,-1.6143883715345453,4.398517051477594
0.0,-1.5262612784916154,4.344698323886072
0.0,-1.4427601550996303,3.941413243504182
0.0,-1.3706737047906576,3.2229440124673996
0.0,-1.3156033826574371,2.2521840389895558
0.0,-1.2816383086981096,1.1181044854603541
0.0,-1.2711431753039064,-0.08975778513343102
0.0,-1.28498144816966,-1.2777362996568415
0.0,-1.3217603850946005,-2.3533487436611646
0.0,-1.377993987667539,-3.2305625451625684
0.0,-1.4491231249354193,-3.8394817349708763
0.0,-1.5294028240913031,-4.128873010160829
0.0,-1.6121555475135254,-4.079528687950329
0.0,-1.6905884942163278,-3.702286643887353
0.0,-1.7583497368918743,-3.0296947499284173
0.0,-1.8101170334519336,-2.1190809442656104
0.0,-1.8420410485378813,-1.052772056763569
0.0,-1.851960236468736,0.08275531052832763
0.0,-1.8390493634280844,1.1991885251970062
0.0,-1.804511729173309,2.209702116153343
0.0,-1.7516470360476866,3.033267736781493
0.0,-1.6848519795013142,3.6051449241044953
0.0,-1.6095184578842356,3.8767512046436807
0.0,-1.531813352154711,3.829171908983083
0.0,-1.458214563246468,3.4736678469011046
0.0,-1.394597987492709,2.842149605665784
0.0,-1.3460524077761078,1.9871840992618346
0.0,-1.3161959148438205,0.9837393076055855
0.0,-1.307013022261306,-0.08379223479217135
0.0,-1.3191923180455278,-1.1325888814082763
0.0,-1.3517092258364496,-2.080544289166476
0.0,-1.4015223286332545,-2.852298936927866
0.0,-1.4643286845392571,-3.38726384482616
0.0,-1.5350577956589118,-3.640572520741552
0.0,-1.6079759350428737,-3.593190579118531
0.0,-1.6770044921890135,-3.2560792789763133
0.0,-1.736653895556631,-2.6612779217444062
0.0,-1.7820962967043505,-1.8577521495494254
0.0,-1.8099134275912225,-0.9133791321906344
0.0,-1.818257150947715,0.09026851146751325
0.0,-1.8066427859703784,1.0753651478461073
0.0,-1.7759569104736435,1.9638367969978496
0.0,-1.7289321517300065,2.6859552235210167
0.0,-1.6698112794095565,3.18429539112447
0.0,-1.6033600999883997,3.4190855663492923
0.0,-1.5349662781050266,3.3709855942273217
0.0,-1.4702531631495457,3.0496441742469997
0.0,-1.4144104202991308,2.487701450306987
0.0,-1.3719341337224056,1.731641289859045
0.0,-1.3461074937559907,0.8434911707355477
0.0,-1.338658975849684,-0.10051302210217111
0.0,-1.3498809905241198,-1.025440634117545
0.0,-1.3789092804093954,-1.8576585520420128
0.0,-1.423283836068338,-2.531870003093009
0.0,-1.4789946964328127,-2.994888676480283
0.0,-1.5414626262101894,-3.2108661506981258
0.0,-1.6056119222960457,-3.161394218055343
0.0,-1.6662487221273534,-2.854471917615096
0.0,-1.7184405196471746,-2.3224110546288474
0.0,-1.7580756220796856,-1.6099011066764564
0.0,-1.7819968310558238,-0.7747061172159828
0.0,-1.7885742700700067,0.11309545368512597
0.0,-1.7776366576264682,0.980844802796554
0.0,-1.7500885674554818,1.7600573965408417
